1335 Grand Ave,Las Vegas,US,us/nm/lasvegas/1335grandave/-2061630068,35.6061,-105.21133,Burger King,87701,NM,"https://locations.bk.com/nm/las-vegas/1335-north-grand-ave.html,http://www.bk.com"
200 N Main St,Roswell,US,us/nm/roswell/200nmainst/-891525969,33.39443,-104.52325,Subway,88201,NM,"http://subway.com,http://www.subway.com"
1800 W Santa Fe Ave,Grants,US,us/nm/grants/1800wsantafeave/106088,35.158882,-107.87396,KFC,87020,NM,http://www.kfc.com
324 S Canal St,Carlsbad,US,us/nm/carlsbad/324scanalst/-791445730,32.417691,-104.228982,Wendy's,88220,NM,http://www.wendys.com
1305 W Pierce,Carlsbad,US,us/nm/carlsbad/1305wpierce/93075755,32.435419,-104.244109,Arby's,88220,NM,"http://www.arbys.com,http://locations.arbys.com/us/nm/carlsbad/1305-w-pierce.html"
1231 Union Ave,Laconia,US,us/nh/laconia/1231unionave/-1161002137,43.55903,-71.45369,McDonald's,3246,NH,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
585 Union Ave,Laconia,US,us/nh/laconia/585unionave/-1055723171,43.54233,-71.46532,Domino's Pizza,3246,NH,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
1711 7th St,Las Vegas,US,us/nm/lasvegas/17117thst/93075755,35.60931,-105.22369,Arby's,87701,NM,"https://locations.arbys.com/us/nm/las-vegas/1711-7th-st.html,http://www.arbys.com,http://locations.arbys.com/us/nm/las-vegas/1711-7th-st.html"
611 Mills Ave,Las Vegas,US,us/nm/lasvegas/611millsave/-1055723171,35.60497,-105.22239,Domino's Pizza,87701,NM,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
1415 7th St,Las Vegas,US,us/nm/lasvegas/14157thst/-864103396,35.60421,-105.22263,Taco Bell,87701,NM,"https://locations.tacobell.com/nm/las-vegas/1415-7th-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=024685andutm_content=website,http://www.tacobell.com,https://locations.tacobell.com/nm/las-vegas/1415-7th-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=024685&utm_content=website"
3112 S Glen Ave,Glenwood Springs,US,us/co/glenwoodsprings/3112sglenave/-1161002137,39.5195,-107.32003,Mcdonald's,81601,CO,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
390 S 8th St,Colorado Springs,US,us/co/coloradosprings/390s8thst/-1161002137,38.8285,-104.8413,McDonald's,80905,CO,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
201 Valley Mall Pkwy,East Wenatchee,US,us/wa/eastwenatchee/201valleymallpkwy/-1161002137,47.40782,-120.28838,McDonald's,98802,WA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
55 S Oak Ave Unit B,Eaton,US,us/co/eaton/55soakaveunitb/-1161002137,40.52408,-104.71082,McDonald's,80615,CO,http://mcdonalds.com
2501 Simpson Ave,Hoquiam,US,us/wa/hoquiam/2501simpsonave/-1161002137,46.97549,-123.86704,McDonald's,98550,WA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1001 N Main St,Lamar,US,us/co/lamar/1001nmainst/1780593795,38.09909,-102.61945,SONIC Drive In,81052,CO,"http://sonicdrivein.com,https://locations.sonicdrivein.com/co/lamar/1001-n--main-street.html"
2510 E Grand Ave,Laramie,US,us/wy/laramie/2510egrandave/1780593795,41.3089,-105.56045,SONIC Drive In,82070,WY,https://locations.sonicdrivein.com/wy/laramie/2510-grand-avenue.html
1820 Grande Ave,Monte Vista,US,us/co/montevista/1820grandeave/1780593795,37.5764,-106.13352,Sonic Drive-In,81144,CO,https://locations.sonicdrivein.com/co/monte-vista/1820-grand-avenue.html
289 57th Ave NE,Minneapolis,US,us/mn/minneapolis/28957thavene/-2061630068,45.071682,-93.263952,Burger King,55432,MN,http://www.bk.com
8124 S 84th St,La Vista,US,us/ne/lavista/8124s84thst/-891525969,41.1767,-96.04376,Subway,68128,NE,http://www.subway.com
6729 S 19th St,Tacoma,US,us/wa/tacoma/6729s19thst/-864103396,47.243134,-122.528511,Taco Bell,98466,WA,http://www.tacobell.com
2410 S 11th St,Nebraska City,US,us/ne/nebraskacity/2410s11thst/-1009719089,40.65335,-95.8592,Taco John's,68410,NE,http://locations.tacojohns.com/ne/nebraska-city/2410-s-11th-street.html
6125 Apple Way Ste 201,Lincoln,US,us/ne/lincoln/6125applewayste201/-1055723171,40.75113,-96.63617,Domino's Pizza,68516,NE,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
5701 NW 1st St,Lincoln,US,us/ne/lincoln/5701nw1stst/1491689988,40.86756,-96.72377,Amigos/Kings Classic,68521,NE,"http://www.facebook.com/amigoskings,http://www.amigoskings.com"
1019 W Platt St,Maquoketa,US,us/ia/maquoketa/1019wplattst/-1161002137,42.0685,-90.67905,McDonald's,52060,IA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
400 Iowa Speedway Dr,Newton,US,us/ia/newton/400iowaspeedwaydr/93075755,41.6967,-93.0138,Arby's,50208,IA,"http://www.arbys.com,http://www.drmarbys.com"
603 S Federal Ave,Mason City,US,us/ia/masoncity/603sfederalave/-1009719089,43.14598,-93.2009,Taco John's,50401,IA,http://locations.tacojohns.com/ia/mason-city/603-s-federal-avenue.html
2901 Sunset Dr,Norwalk,US,us/ia/norwalk/2901sunsetdr/-1161002137,41.49609,-93.67496,McDonald's,50211,IA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2506 Lincoln Way,Ames,US,us/ia/ames/2506lincolnway/102410347,42.02267,-93.57964,Kum Go,50010,IA,"http://kumandgo.com,http://www.kumandgo.com/location/1215/"
923 N Quincy Ave,Ottumwa,US,us/ia/ottumwa/923nquincyave/-864103396,41.01352,-92.43887,Taco Bell,52501,IA,"http://www.tacobell.com,https://locations.tacobell.com/ia/ottumwa/923-north-quincy-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030414andutm_content=website"
2519 Park Ave,Muscatine,US,us/ia/muscatine/2519parkave/-791445730,41.450683,-91.030183,Wendy's,52761,IA,http://www.wendys.com
101 N 2nd St,Evanston,US,us/wy/evanston/101n2ndst/-891525969,41.262673,-110.95711,Subway,82930,WY,http://www.subway.com
2945 S 38th St,Tacoma,US,us/wa/tacoma/2945s38thst/-864103396,47.222548,-122.474979,Taco Bell,98409,WA,"http://www.tacobell.com,https://locations.tacobell.com/wa/tacoma/2945-s-38th-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=031312&utm_content=website"
2630 S 9th St,Salina,US,us/ks/salina/2630s9thst/2057680541,38.792181817,-97.61345763,Spangles,67401,KS,
1111 Cy Ave,Casper,US,us/wy/casper/1111cyave/-791445730,42.8347,-106.3376,Wendy's,82604,WY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJFv8yATfExc8LqSqYyOO7ssOmNg-L-rWNh3h_RZTi0uYjiC7XW2lHm8NTr_vmNIwCrFU1kduNC9e2u0OYVavAkI8lm0mpgIlVy2br8QtsAAKfmyJiWSEYzW6oswmKjAuvXM2otWtL5ckfienaXJ-2oHF4uZPfxIlGY1yFbdA3c9tU8Q6m0iPTc9uuP8AD41E9oM9JPnu3xaYY89kTyV6yI4qtu4bDlSg-n7gmow2-FyE0KLw1u7DqAP9eVJPjriMiKyIE32eHjjiiP_OtCRqD7bLZ8fYUX6ZTQhU2WdIhK8djz6PzE1t8VXq9hlOigEGzYO8kaPlnwBXLeD4nH2wTPhlC8xH_rxoA&placement=listing_profile&cs_user=unknown&cs_session=e1406bcca628afce9cba9600f89d05677e41bab9
1902 Mountain View Dr,Cody,US,us/wy/cody/1902mountainviewdr/-2061630068,44.51459,-109.05084,Burger King,82414,WY,"https://locations.bk.com/wy/cody/1902-mountain-view-dr.html,http://www.bk.com,http://bk.com"
1902 Mountain View Dr,Cody,US,us/wy/cody/1902mountainviewdr/-2061630068,44.51459,-109.05084,Burger King,82414,WY,"https://locations.bk.com/wy/cody/1902-mountain-view-dr.html,http://www.bk.com,http://bk.com"
400 SE 192nd Ave,Vancouver,US,us/wa/vancouver/400se192ndave/-791445730,45.61882,-122.47652,Wendy's,98683,WA,"http://www.wendys.com,http://wendys.com"
5205 W Wadley Ave,Midland,US,us/tx/midland/5205wwadleyave/-230519289,32.01216,-102.15512,Jack in the Box,79707,TX,http://www.jackinthebox.com
216 E Lincolnway,Cheyenne,US,us/wy/cheyenne/216elincolnway/696490760,41.13405,-104.81266,Hardee's,82001,WY,"http://www.hardees.com,http://hardees.com"
600 W F St,Casper,US,us/wy/casper/600wfst/-1161002137,42.85829,-106.33191,McDonald's,82601,WY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
225 S Roosevelt Dr,Seaside,US,us/or/seaside/225srooseveltdr/-1161002137,45.99216,-123.92045,McDonald's,97138,OR,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1565 Gateway Blvd.,Cottage Grove,US,us/or/cottagegrove/1565gatewayblvd./554191587,43.787,-123.0539,Carl's Jr.,97424,OR,http://www.carlsjr.com
1021 Morrow Rd,Medford,US,us/or/medford/1021morrowrd/-990244996,42.3471,-122.8742,Taco Delight,97504,OR,
18975 SW Tualatin Valley Hwy,Aloha,US,us/or/aloha/18975swtualatinvalleyhwy/-2061630068,45.49496,-122.87326,Burger King,97003,OR,http://www.bk.com
21355 Sherwood Blvd,Sherwood,US,us/or/sherwood/21355sherwoodblvd/-1161002137,45.3656,-122.8477,McDonald's,97140,OR,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
3003 Ny-50,Saratoga Springs,US,us/ny/saratogasprings/3003ny-50/-1161002137,43.0983,-73.74834,Mcdonalds,12866,NY,http://mcdonalds.com
225 Western Ave,Augusta,US,us/me/augusta/225westernave/-891525969,44.31434,-69.80071,Subway,4330,ME,http://www.subway.com
276 Grant Ave,Auburn,US,us/ny/auburn/276grantave/106088,42.9532,-76.5443,KFC,13021,NY,
5800 Tri State Toll Rd,Hinsdale,US,us/il/hinsdale/5800tristatetollrd/-891525969,41.84019,-87.91984,Subway,60521,IL,"http://www.subway.com,http://subway.com"
171 Market St,Potsdam,US,us/ny/potsdam/171marketst/-1161002137,44.68327,-74.98749,McDonald's,13676,NY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1602 State Highway 37,Massena,US,us/ny/massena/1602statehighway37/-864103396,44.950269,-74.844373,Taco Bell,13662,NY,"http://www.tacobell.com,https://locations.tacobell.com/ny/massena/1602-state-highway-37.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=015717andutm_content=website,https://locations.tacobell.com/ny/massena/1602-state-highway-37.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=015717&utm_content=website"
176 Market St,Potsdam,US,us/ny/potsdam/176marketst/-2061630068,44.68316,-74.98685,Burger King,13676,NY,"http://www.bk.com,https://locations.bk.com/ny/potsdam/176-market-st.html,https://www.bk.com"
735 Broad St,Salamanca,US,us/ny/salamanca/735broadst/-1161002137,42.15845,-78.74418,McDonald's,14779,NY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
379 Chestnut St,Oneonta,US,us/ny/oneonta/379chestnutst/-1161002137,42.45366,-75.0909,McDonald's,13820,NY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
732 State Highway 28,Oneonta,US,us/ny/oneonta/732statehighway28/-864103396,42.446298,-75.054106,Taco Bell,13820,NY,"http://www.tacobell.com,https://locations.tacobell.com/ny/oneonta/732-state-highway-28.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=026365andutm_content=website,https://locations.tacobell.com/ny/oneonta/732-state-highway-28.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=026365&utm_content=website"
5044 State Highway 23,Oneonta,US,us/ny/oneonta/5044statehighway23/-2061630068,42.44835,-75.04251,Burger King,13820,NY,"https://locations.bk.com/ny/oneonta/5044-state-highway-23.html,http://www.bk.com"
10389 Airline Hwy,Baton Rouge,US,us/la/batonrouge/10389airlinehwy/1082608893,30.415208,-91.068066,Waffle House,70816,LA,https://locations.wafflehouse.com/la-baton-rouge-155
21182 Salmon Run Mall Loop W Ste 204,Watertown,US,us/ny/watertown/21182salmonrunmallloopwste204/-864103396,43.9765,-75.9516,Taco Bell,13601,NY,http://www.tacobell.com
555 Albany Ave,Kingston,US,us/ny/kingston/555albanyave/-1161002137,41.94418,-73.99704,McDonald's,12401,NY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
420 S East Ave,Columbus,US,us/ks/columbus/420seastave/-1161002137,37.16748,-94.8311,McDonald's,66725,KS,http://www.mcdonalds.com
203 N 1st St,Hiawatha,US,us/ks/hiawatha/203n1stst/1780593795,39.85406,-95.52667,SONIC Drive In,66434,KS,"http://sonicdrivein.com,https://locations.sonicdrivein.com/ks/hiawatha/203-n--first.html"
1801 SW Wanamaker Rd Ste VC3,Topeka,US,us/ks/topeka/1801swwanamakerrdstevc3/-345832572,39.03458,-95.76219,Chick-fil-A,66604,KS,http://www.chick-fil-a.com/westridgemall
800 N 3rd St,Manhattan,US,us/ks/manhattan/800n3rdst/1780593795,39.18725,-96.5597,SONIC Drive In,66502,KS,https://locations.sonicdrivein.com/ks/manhattan/800-n--third.html
9460 Quivira Rd,Lenexa,US,us/ks/lenexa/9460quivirard/-2061630068,38.957609,-94.724354,Burger King,66215,KS,http://www.bk.com
4671 Bauer Farm Dr,Lawrence,US,us/ks/lawrence/4671bauerfarmdr/-2061630068,38.97204,-95.30257,Burger King,66049,KS,"http://www.bk.com,https://locations.bk.com/ks/lawrence/4671-bauer-farm-dr.html"
1741 Martin Luther King Jr Blvd,Houma,US,us/la/houma/1741martinlutherkingjrblvd/-345832572,29.61324,-90.75665,Chick-Fil-A,70360,LA,"http://www.chick-fil-a.com,http://www.chick-fil-a.com/houma"
7010 Youree Dr,Shreveport,US,us/la/shreveport/7010youreedr/-345832572,32.44246,-93.71818,Chick-Fil-A,71105,LA,"http://www.chick-fil-a.com,http://www.chick-fil-a.com/youreedrive"
1309 Veterans Memorial Blvd,Kenner,US,us/la/kenner/1309veteransmemorialblvd/-1055723171,30.00635,-90.25073,Dominos Pizza,70062,LA,"http://dominospizza.com,http://www.dominos.com"
1816 E Madison Ave,Bastrop,US,us/la/bastrop/1816emadisonave/-864103396,32.77866,-91.89223,Taco Bell,71220,LA,"https://locations.tacobell.com/la/bastrop/1816-east-madison-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=016865andutm_content=website,http://www.tacobell.com"
645 E Kings Hwy,Shreveport,US,us/la/shreveport/645ekingshwy/-864103396,32.47939,-93.71921,Taco Bell,71105,LA,"https://locations.tacobell.com/la/shreveport/645-e--kings-highway.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=028264andutm_content=website,http://www.tacobell.com"
1630 E Bert Kouns Industrial Loop,Shreveport,US,us/la/shreveport/1630ebertkounsindustrialloop/-864103396,32.43122,-93.71468,Taco Bell,71105,LA,"https://locations.tacobell.com/la/shreveport/1630-e-bert-kouns-loop.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=028263andutm_content=website,http://www.tacobell.com"
2800 College Ave,Jackson,US,us/al/jackson/2800collegeave/696490760,31.53814,-87.88643,Hardee's,36545,AL,http://www.hardees.com
13151 N Hickory St,Loxley,US,us/al/loxley/13151nhickoryst/696490760,30.6194,-87.7527,Hardee's,36551,AL,http://www.hardees.com
11423 Highway 49,Gulfport,US,us/al/gulfport/11423highway49/-864103396,30.453644,-89.1003,Taco Bell,39503,AL,http://www.tacobell.com
2207 Moody Parkway,Moody,US,us/al/moody/2207moodyparkway/1241037051,33.573758,-86.518429,Bojangles' Famous Chicken 'n Biscuits,35004,AL,http://www.bojangles.com
51 North Green Rd,Fairhope,US,us/al/fairhope/51northgreenrd/93075755,30.524323,-87.886803,Arby's,36532,AL,http://www.arbys.com
1840 Cherokee Ave SW,Cullman,US,us/al/cullman/1840cherokeeavesw/93075755,34.15291,-86.84075,Arby's,35055,AL,"http://www.arbys.com,https://locations.arbys.com/us/al/cullman/1840-cherokee-ave-sw.html,http://locations.arbys.com/us/al/cullman/1840-cherokee-ave-sw.html"
700 Quintard Dr Ste Fc8,Oxford,US,us/al/oxford/700quintarddrstefc8/-345832572,33.61271,-85.82722,Chick-fil-A,36203,AL,"http://www.chick-fil-a.com/quintardmall,http://www.chick-fil-a.com"
1137 W Bypass,Andalusia,US,us/al/andalusia/1137wbypass/-2061630068,31.29357,-86.50141,Burger King,36420,AL,"http://www.bk.com,https://locations.bk.com/al/andalusia/1137-w-bypass.html,https://www.bk.com"
580 Cahaba Valley Rd,Pelham,US,us/al/pelham/580cahabavalleyrd/-1161002137,33.33505,-86.78324,McDonald's,35124,AL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
4575 Orange Beach Blvd Ste 6,Orange Beach,US,us/al/orangebeach/4575orangebeachblvdste6/218249648,30.29151,-87.58177,Bravo Tacos,36561,AL,http://bravotacos.net
2319 Lee Road 427 Suite 1,Phenix City,US,us/al/phenixcity/2319leeroad427suite1/-66712705,32.407818,-85.095085,Pizza Hut,36867,AL,http://www.pizzahut.com
2150 S McKenzie St,Foley,US,us/al/foley/2150smckenziest/1536894814,30.3836,-87.68386,Checkers,36535,AL,"https://locations.checkers.com/al/foley/2150-s.-mckenzie,https://www.checkers.com"
259 French Farms Blvd,Athens,US,us/al/athens/259frenchfarmsblvd/-66712705,34.803604,-86.97073,Pizza Hut,35611,AL,http://www.pizzahut.com
300 Arby Dr Nec I65 Exit 208 At Cr28,Clanton,US,us/al/clanton/300arbydrneci65exit208atcr28/93075755,32.844788,-86.59172,Arby's,35045,AL,"https://locations.arbys.com/us/al/clanton/300-arby-dr.html,http://www.arbys.com,http://locations.arbys.com/us/al/clanton/300-arby-dr.html"
89 College Rd,Fairbanks,US,us/ak/fairbanks/89collegerd/-66712705,64.84024,-147.71043,Pizza Hut,99701,AK,http://www.pizzahut.com
9001 Jewel Lake Rd,Anchorage,US,us/ak/anchorage/9001jewellakerd/-891525969,61.1389389,-149.951375,Subway,99502,AK,http://local.subway.com/FWPCons/frmSiteMainPage.aspx?CC=USA&LC=ENG&SS=7527-0
1299 N Muldoon Rd.,Anchorage,US,us/ak/anchorage/1299nmuldoonrd/1725192761,61.22662692,-149.7408595,Regal Cinemas Tikahtnu  16 IMAX & RPX,99504,AK,"https://www.regmovies.com/theaters/regal-tikahtnu-stadium-16-imax-rpx/C0045706426,http://www.regmovies.com/Theatres/Theatre-Folder/Regal-Tikahtnu-Stadium-16-IMAX-RPX-9021"
320 W 5th Ave,Anchorage,US,us/ak/anchorage/320w5thave/93075755,61.217082,-149.887645,Arby's,99501,AK,
800 E Dimond Blvd 025,Anchorage,US,us/ak/anchorage/800edimondblvd025/93075755,61.14323525,-149.86685425,Arby's,99515,AK,http://www.arbys.com
"44332 Sterling Hwy,",Soldotna,US,us/ak/soldotna/44332sterlinghwy/-66712705,60.48469,-151.0686,Pizza Hut,99669,AK,http://www.pizzahut.com
800 W Northern Lights Blvd,Anchorage,US,us/ak/anchorage/800wnorthernlightsblvd/-1161002137,61.195171,-149.898216,McDonald's,99503,AK,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
607 W Willoughby Ave,Juneau,US,us/ak/juneau/607wwilloughbyave/-1055723171,58.30058,-134.418406,Domino's Pizza,99801,AK,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
59 College Rd Ste 219,Fairbanks,US,us/ak/fairbanks/59collegerdste219/-1055723171,64.84024,-147.71043,Domino's Pizza,99701,AK,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
11716 Old Glenn Hwy,Eagle River,US,us/ak/eagleriver/11716oldglennhwy/93075755,61.3262,-149.5718,Arby's,99577,AK,"http://www.arbys.com,http://locations.arbys.com/us/ak/eagle-river/11716-old-glenn-hwy.html"
1391 University Ave S,Fairbanks,US,us/ak/fairbanks/1391universityaves/554191587,64.83544,-147.8117,Carl's Jr,99709,AK,http://www.carlsjr.com
1166 N Muldoon Rd,Anchorage,US,us/ak/anchorage/1166nmuldoonrd/-1161002137,61.203697,-149.74467,McDonald's,99504,AK,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
10447 Spur Hwy,Kenai,US,us/ak/kenai/10447spurhwy/-1161002137,60.55963,-151.23544,McDonalds,99611,AK,http://mcdonalds.com
1859 Airport Way,Fairbanks,US,us/ak/fairbanks/1859airportway/-791445730,64.8366,-147.755,Wendy's,99701,AK,http://www.wendys.com
514 W Cevallos,San Antonio,US,us/tx/sanantonio/514wcevallos/-791445730,29.410728,-98.506837,Wendy's,78204,TX,http://www.wendys.com
95-1860 Meheula Pkwy,Mililani,US,us/hi/mililani/951860meheulapkwy/1143550928,21.4677,-158.00181,McDonald's of Mililani Mauka,96789,HI,http://mcdonalds.com
270 Dairy Rd,Kahului,US,us/hi/kahului/270dairyrd/-2061630068,20.881098,-156.455903,Burger King,96732,HI,"http://www.bk.com,http://bk.com"
1020 Keolu Dr,Kailua,US,us/hi/kailua/1020keoludr/415947181,21.377964126,-157.729193753,L&l Hawaiian Barbecue,96734,HI,http://hawaiianbarbecue.com
74-5452 Makala Blvd,Kailua Kona,US,us/hi/kailuakona/74-5452makalablvd/-1417413044,19.649384,-156.005005,Taco del Mar,96740,HI,
840 Wainee St,Lahaina,US,us/hi/lahaina/840waineest/1684763090,20.877234,-156.678607,Maui Tacos,96761,HI,"http://www.mauitacos.com,http://mauitacos.com"
2100 Kanoelehua Ave,Hilo,US,us/hi/hilo/2100kanoelehuaave/-864103396,19.692339,-155.066366,Taco Bell,96720,HI,"http://www.tacobell.com,https://locations.tacobell.com/hi/hilo/2100-kanoelehua-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004267andutm_content=website,https://locations.tacobell.com/hi/hilo/2100-kanoelehua-ave.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=004267&utm_content=website"
1030 Makolu St,Pearl City,US,us/hi/pearlcity/1030makolust/-791445730,21.408394,-157.96516,Wendy's,96782,HI,"http://www.wendys.com,http://wendys.com"
4440 Kukui Grv,Lihue,US,us/hi/lihue/4440kukuigrv/-2061630068,21.972238782,-159.378915387,Burger King,96766,HI,
70 E Kaahumanu Ave,Kahului,US,us/hi/kahului/70ekaahumanuave/-96666155,20.891616,-156.465949,Baskin-Robbins,96732,HI,"http://www.baskinrobbins.com/,http://www.baskinrobbins.com"
